word,pictogram_id,synset,word_senses
agitar_violentamente,9012,01430725-v,agitar_violentamente%2:00:00::
agitarse,,00007495-v,agitarse%2:00:00::
agitarse,,01083363-v,agitarse%2:00:00::
agitarse,,01293660-v,agitarse%2:00:00::
agitarse,,01866580-v,agitarse%2:00:00::
agitprop,,04424105-n,agitprop%1:00:00::
agkistrodon,,01173286-n,agkistrodon%1:00:00::
agkistrodon,,01173286-n,agkistrodon%1:00:00::
aglaia,,06291535-n,aglaia%1:00:00::
aglaomorpha,,08545824-n,aglaomorpha%1:00:00::
aglaonema,,07775762-n,aglaonema%1:00:00::
aglaya,,06291535-n,aglaya%1:00:00::
aglomeración,38445,05302067-n,aglomeración%1:00:00::
aglomeración,,05438867-n,aglomeración%1:00:00::
aglomeración,,05588118-n,aglomeración%1:00:00::
aglomerado,,05302067-n,aglomerado%1:00:00::
aglomerado,,05303488-n,aglomerado%1:00:00::
aglomerado,,09479451-n,aglomerado%1:00:00::
aglomerado,,09713694-n,aglomerado%1:00:00::
aglomerado,,00281351-a,aglomerado%3:00:00::
aglomerar,,00939558-v,aglomerar%2:00:00::
aglomerar,,01009177-v,aglomerar%2:00:00::
aglomerar,,01387045-v,aglomerar%2:00:00::
aglomerarse,,01009177-v,aglomerarse%2:00:00::
aglutinación,,08709836-n,aglutinación%1:00:00::
aglutinación,,08709920-n,aglutinación%1:00:00::
aglutinación,,08710040-n,aglutinación%1:00:00::
aglutinación,,09718050-n,aglutinación%1:00:00::
aglutinante,,09475365-n,aglutinante%1:00:00::
aglutinante,,00032768-a,aglutinante%3:00:00::
aglutinante,,00067556-a,aglutinante%3:00:00::
aglutinar,,00820154-v,aglutinar%2:00:00::
aglutinar,,00820341-v,aglutinar%2:00:00::
aglutinina,,09670811-n,aglutinina%1:00:00::
agnación,,08950100-n,agnación%1:00:00::
agnado,,06833525-n,agnado%1:00:00::
agnail,,03745627-n,agnail%1:00:00::
agnato,,00960602-n,agnato%1:00:00::
agnatos,,00960428-n,agnatos%1:00:00::
agnes_george_de_mille,,07316338-n,agnes_george_de_mille%1:00:00::
agnes_gonxha_bojaxhiu,,07512905-n,agnes_gonxha_bojaxhiu%1:00:00::
agnomen,,04207035-n,agnomen%1:00:00::
agnosia,,09122779-n,agnosia%1:00:00::
agnosia_auditiva,,09122954-n,agnosia_auditiva%1:00:00::
agnosia_táctil,9160,09097989-n,agnosia_táctil%1:00:00::
agnosia_visual,2360,09123023-n,agnosia_visual%1:00:00::
agnosticismo,,03980953-n,agnosticismo%1:00:00::
agnosticismo,,04139258-n,agnosticismo%1:00:00::
agnus_dei,,04281444-n,agnus_dei%1:00:00::
agnus_dei,,04281444-n,agnus_dei%1:00:00::
agnus_dei,,04562771-n,agnus_dei%1:00:00::
agnus_dei,,04562771-n,agnus_dei%1:00:00::
agnóstica,38518,06487416-n,agnóstica%1:00:00::
agnóstica,,06667450-n,agnóstica%1:00:00::
agnóstico,38518,06487416-n,agnóstico%1:00:00::
agnóstico,,06667450-n,agnóstico%1:00:00::
agnóstico,,00773670-a,agnóstico%3:00:00::
agnóstico,,01677858-a,agnóstico%3:00:00::
ago,2384,09783628-n,ago%1:00:00::
agobiado,36341,01430858-a,agobiado%3:00:00::
agobiante,,00165427-a,agobiante%3:00:00::
agobiante,,00798325-a,agobiante%3:00:00::
agobiar,,00506199-v,agobiar%2:00:00::
agobiar,,01216051-v,agobiar%2:00:00::
agobiar,,01229653-v,agobiar%2:00:00::
agobiar,,01233964-v,agobiar%2:00:00::
agobiar,,01386633-v,agobiar%2:00:00::
agobio,,03172190-n,agobio%1:00:00::
agolpamiento,,05438283-n,agolpamiento%1:00:00::
agolparse,,01388897-v,agolparse%2:00:00::
agolparse,,01389042-v,agolparse%2:00:00::
agon,5572,00031429-n,agon%1:00:00::
agonal,,01550945-a,agonal%3:00:00::
agonidae,,01845318-n,agonidae%1:00:00::
agonista,,01870621-n,agonista%1:00:00::
agonista,,03567727-n,agonista%1:00:00::
agonizante,,00001318-a,agonizante%3:00:00::
agonizar,,01220199-v,agonizar%2:00:00::
agonus,,01845596-n,agonus%1:00:00::
agonus,,01845596-n,agonus%1:00:00::
agonía,,04967118-n,agonía%1:00:00::
agonía,,04967367-n,agonía%1:00:00::
agonía,,04967564-n,agonía%1:00:00::
agonía,,04968105-n,agonía%1:00:00::
agonía,,09245346-n,agonía%1:00:00::
agonía,,09340079-n,agonía%1:00:00::
agonístico,,01551022-a,agonístico%3:00:00::
agora,,08885829-n,agora%1:00:00::
agorafobia,,09282661-n,agorafobia%1:00:00::
agorafóbico,,00048333-a,agorafóbico%3:00:00::
agorar,,00587272-v,agorar%2:00:00::
agorero,,00109056-a,agorero%3:00:00::
agorero,,00118096-a,agorero%3:00:00::
agostar,,01873187-v,agostar%2:00:00::
agostarse,,00155965-v,agostarse%2:00:00::
agostarse,,00335258-v,agostarse%2:00:00::
agostero,,01186631-n,agostero%1:00:00::
agosto,6034,09783628-n,agosto%1:00:00::
agotable,,00548292-a,agotable%3:00:00::
agotable,,00596434-a,agotable%3:00:00::
agotado,,00113603-a,agotado%3:00:00::
agotado,,00217772-a,agotado%3:00:00::
agotado,,00548577-a,agotado%3:00:00::
agotado,,01343861-a,agotado%3:00:00::
agotado,,01388836-a,agotado%3:00:00::
agotado,,01446994-a,agotado%3:00:00::
agotado,,01447099-a,agotado%3:00:00::
agotador,,00494255-a,agotador%3:00:00::
agotador,,00494524-a,agotador%3:00:00::
agotador,,00805960-a,agotador%3:00:00::
agotadoramente,,00038674-r,agotadoramente%4:00:00::
agotadoramente,,00177279-r,agotadoramente%4:00:00::
agotadoramente,,00190214-r,agotadoramente%4:00:00::
agotamiento,,00237670-n,agotamiento%1:00:00::
agotamiento,,00688762-n,agotamiento%1:00:00::
agotamiento,,09073554-n,agotamiento%1:00:00::
agotamiento,,09073966-n,agotamiento%1:00:00::
agotamiento,,09279468-n,agotamiento%1:00:00::
agotamiento_mental,29857,09074497-n,agotamiento_mental%1:00:00::
agotar,32778,00052392-v,agotar%2:00:00::
agotar,,00052729-v,agotar%2:00:00::
agotar,,00052872-v,agotar%2:00:00::
agotar,,00053057-v,agotar%2:00:00::
agotar,,00281317-v,agotar%2:00:00::
agotar,,00323844-v,agotar%2:00:00::
agotar,,00410331-v,agotar%2:00:00::
agotar,,00777783-v,agotar%2:00:00::
agotar,,00778119-v,agotar%2:00:00::
agotar,,00778553-v,agotar%2:00:00::
agotar,,00783043-v,agotar%2:00:00::
agotar,,00808749-v,agotar%2:00:00::
agotar,,01554635-v,agotar%2:00:00::
agotarse,,00052729-v,agotarse%2:00:00::
agotarse,,00193474-v,agotarse%2:00:00::
agotarse,,00281317-v,agotarse%2:00:00::
agotarse,,00388717-v,agotarse%2:00:00::
agotarse,,00800521-v,agotarse%2:00:00::
agra,6155,05910725-n,agra%1:00:00::
agradable,7251,00054253-a,agradable%3:00:00::
agradable,,00081234-a,agradable%3:00:00::
agradable,,00220424-a,agradable%3:00:00::
agradable,,00247913-a,agradable%3:00:00::
agradable,,00330001-a,agradable%3:00:00::
agradable,,00334721-a,agradable%3:00:00::
agradable,,00416160-a,agradable%3:00:00::
agradable,,00672215-a,agradable%3:00:00::
agradable,,00896328-a,agradable%3:00:00::
agradable,,00943284-a,agradable%3:00:00::
agradable,,00943595-a,agradable%3:00:00::
agradable,,01069898-a,agradable%3:00:00::
agradable,,01070843-a,agradable%3:00:00::
agradable,,01075102-a,agradable%3:00:00::
agradable,,01422905-a,agradable%3:00:00::
agradable,,01511126-a,agradable%3:00:00::
agradablemente,,00102271-r,agradablemente%4:00:00::
agradablemente,,00106677-r,agradablemente%4:00:00::
agradado,,01073429-a,agradado%3:00:00::
agradar,,01209334-v,agradar%2:00:00::
agradar,,01235391-v,agradar%2:00:00::
agradecer,38783,00601449-v,agradecer%2:00:00::
agradecer,,01227293-v,agradecer%2:00:00::
agradecido,,00679976-a,agradecido%3:00:00::
agradecido,,00680111-a,agradecido%3:00:00::
agradecido,,00960325-a,agradecido%3:00:00::
agradecido,,01070959-a,agradecido%3:00:00::
agradecimiento,37233,04791113-n,agradecimiento%1:00:00::
agradecimiento,,04791265-n,agradecimiento%1:00:00::
agradecimiento,,04974384-n,agradecimiento%1:00:00::
agradecimiento,,04974552-n,agradecimiento%1:00:00::
agradecimiento,,09299380-n,agradecimiento%1:00:00::
agrado,,03135002-n,agrado%1:00:00::
agrado,,03218905-n,agrado%1:00:00::
agrado,,04968520-n,agrado%1:00:00::
agrafia,,09120601-n,agrafia%1:00:00::
agrafia,,09122561-n,agrafia%1:00:00::
agrafía,,09120601-n,agrafía%1:00:00::
agramatical,,00679831-a,agramatical%3:00:00::
agrandado,,00519804-a,agrandado%3:00:00::
agrandado,,00700425-a,agrandado%3:00:00::
agrandamiento,,00244651-n,agrandamiento%1:00:00::
agrandar,6920,00111450-v,agrandar%2:00:00::
agrandar,,00113956-v,agrandar%2:00:00::
agrandar,,00171239-v,agrandar%2:00:00::
agrandarse,,00113956-v,agrandarse%2:00:00::
agrandarse,,00185133-v,agrandarse%2:00:00::
agranulocítico,,01551086-a,agranulocítico%3:00:00::
agranulosis,,09107752-n,agranulosis%1:00:00::
agrapha,,04741404-n,agrapha%1:00:00::
agrario,,01219726-a,agrario%3:00:00::
agrario,,01648680-a,agrario%3:00:00::
agravación,,00245536-n,agravación%1:00:00::
agravado,,00068886-a,agravado%3:00:00::
agravado,,00901942-a,agravado%3:00:00::
agravamiento,,00245536-n,agravamiento%1:00:00::
agravamiento,,00250512-n,agravamiento%1:00:00::
agravamiento,,00795743-n,agravamiento%1:00:00::
agravante,,00795508-a,agravante%3:00:00::
agravar,,00144776-v,agravar%2:00:00::
agravar,,00148785-v,agravar%2:00:00::
agravar,,01242854-v,agravar%2:00:00::
agravar,,01572229-v,agravar%2:00:00::
agravarse,,00145450-v,agravarse%2:00:00::
agravarse,,00194154-v,agravarse%2:00:00::
agraviador,,07189205-n,agraviador%1:00:00::
agraviar,,00571789-v,agraviar%2:00:00::
agraviar,,01709227-v,agraviar%2:00:00::
agravio,,00479809-n,agravio%1:00:00::
agravio,,00486272-n,agravio%1:00:00::
agravio,,00798212-n,agravio%1:00:00::
agravio,,04796621-n,agravio%1:00:00::
agravio,,05009695-n,agravio%1:00:00::
agrazarse,,00328404-v,agrazarse%2:00:00::
agrazón,,00279718-n,agrazón%1:00:00::
agrazón,,08321906-n,agrazón%1:00:00::
agreder,,00750453-v,agreder%2:00:00::
agredir,6586,00581759-v,agredir%2:00:00::
agredir,,00750928-v,agredir%2:00:00::
agredir,,00751581-v,agredir%2:00:00::
agregación,,00101498-n,agregación%1:00:00::
agregada,,05588118-n,agregada%1:00:00::
agregado,,05031880-n,agregado%1:00:00::
agregado,,05588118-n,agregado%1:00:00::
agregado,,06515035-n,agregado%1:00:00::
agregado,,06518295-n,agregado%1:00:00::
agregado,,08662929-n,agregado%1:00:00::
agregado,,00097551-a,agregado%3:00:00::
agregado,,00281351-a,agregado%3:00:00::
agregado_cultural,32344,06641447-n,agregado_cultural%1:00:00::
agregado_militar,2797,06895371-n,agregado_militar%1:00:00::
agregado_monetario,,08662929-n,agregado_monetario%1:00:00::
agregar,8026,00130314-v,agregar%2:00:00::
agregar,,00435251-v,agregar%2:00:00::
agregar,,00639087-v,agregar%2:00:00::
agregar,,00690775-v,agregar%2:00:00::
agregar,,00896380-v,agregar%2:00:00::
agregar,,00939017-v,agregar%2:00:00::
agregar,,01048592-v,agregar%2:00:00::
agregarse,,00130314-v,agregarse%2:00:00::
agregarse,,01781003-v,agregarse%2:00:00::
agremiar,,01654190-v,agremiar%2:00:00::
agremiar,,01655317-v,agremiar%2:00:00::
agresivamente,,00019920-r,agresivamente%4:00:00::
agresividad,,03127063-n,agresividad%1:00:00::
agresividad,,03127400-n,agresividad%1:00:00::
agresividad,,03260048-n,agresividad%1:00:00::
agresividad,,05009009-n,agresividad%1:00:00::
agresivo,,00761293-n,agresivo%1:00:00::
agresivo,,00050233-a,agresivo%3:00:00::
agresivo,,00063210-a,agresivo%3:00:00::
agresivo,,00739950-a,agresivo%3:00:00::
agresivo,,00804347-a,agresivo%3:00:00::
agresión,20091,00628299-n,agresión%1:00:00::
agresión,,00761293-n,agresión%1:00:00::
agresión,,00795591-n,agresión%1:00:00::
agresión,,00806078-n,agresión%1:00:00::
agresor,,06487159-n,agresor%1:00:00::
agresor,,06518411-n,agresor%1:00:00::
agresor,,07059159-n,agresor%1:00:00::
agresora,,06518411-n,agresora%1:00:00::
agreste,,01157078-a,agreste%3:00:00::
agreste,,01219798-a,agreste%3:00:00::
agriamente,,00114648-r,agriamente%4:00:00::
agriamente,,00133824-r,agriamente%4:00:00::
agriamente,,00138793-r,agriamente%4:00:00::
agriamente,,00185874-r,agriamente%4:00:00::
agriamente,,00186145-r,agriamente%4:00:00::
agriar,,00196206-v,agriar%2:00:00::
agriar,,01496684-v,agriar%2:00:00::
agriarse,,00328404-v,agriarse%2:00:00::
agricultor,2982,06487869-n,agricultor%1:00:00::
agricultor,,06487968-n,agricultor%1:00:00::
agricultor,,06715318-n,agricultor%1:00:00::
agricultor,,06715921-n,agricultor%1:00:00::
agricultora,11165,06487968-n,agricultora%1:00:00::
agricultura,38079,00303203-n,agricultura%1:00:00::
agricultura,,00596974-n,agricultura%1:00:00::
agricultura,,00716418-n,agricultura%1:00:00::
agricultura,,05369518-n,agricultura%1:00:00::
agricultura,,05407012-n,agricultura%1:00:00::
agricultura_de_subsistencia,38079,00599829-n,agricultura_de_subsistencia%1:00:00::
agridulce,,00809509-a,agridulce%3:00:00::
agridulce,,01424174-a,agridulce%3:00:00::
agrietado,,00280914-a,agrietado%3:00:00::
agrietado,,01332192-a,agrietado%3:00:00::
agrietar,,00243287-v,agrietar%2:00:00::
agrietar,,00243790-v,agrietar%2:00:00::
agrietar,,00244020-v,agrietar%2:00:00::
agrietarse,,00243790-v,agrietarse%2:00:00::
agrietarse,,00244020-v,agrietarse%2:00:00::
agrietarse,,00244254-v,agrietarse%2:00:00::
agrifolio,,08295349-n,agrifolio%1:00:00::
agrigento,,05847854-n,agrigento%1:00:00::
agrilla,,05144411-n,agrilla%1:00:00::
agrimensor,,07163642-n,agrimensor%1:00:00::
agrimensura,,00651411-n,agrimensura%1:00:00::
agrimonia,,08222613-n,agrimonia%1:00:00::
agrio,,00624373-a,agrio%3:00:00::
agrio,,00674187-a,agrio%3:00:00::
agrio,,01407135-a,agrio%3:00:00::
agrio,,01407726-a,agrio%3:00:00::
agrio,,01407820-a,agrio%3:00:00::
agrio,,01408169-a,agrio%3:00:00::
agriocharis,,01203674-n,agriocharis%1:00:00::
agriocharis_ocellata,,01203796-n,agriocharis_ocellata%1:00:00::
agrisado,,00237891-a,agrisado%3:00:00::
agrisar,,00209472-v,agrisar%2:00:00::
agrobacterium,,00873561-n,agrobacterium%1:00:00::
agrobacterium_tumefaciens,,00873687-n,agrobacterium_tumefaciens%1:00:00::
agrobiología,,04035752-n,agrobiología%1:00:00::
agrobiológico,,01551247-a,agrobiológico%3:00:00::
agroindustria,,00716418-n,agroindustria%1:00:00::
agrología,,04035855-n,agrología%1:00:00::
agrológico,,01551314-a,agrológico%3:00:00::
agronomía,,04035615-n,agronomía%1:00:00::
agronómico,,01551403-a,agronómico%3:00:00::
agropiro,,07948394-n,agropiro%1:00:00::
agropiro_intermedio,,07948943-n,agropiro_intermedio%1:00:00::
agropyron,,07948276-n,agropyron%1:00:00::
agropyron_intermedium,,07948943-n,agropyron_intermedium%1:00:00::
agropyron_repens,,07948678-n,agropyron_repens%1:00:00::
agrostemma,,07788609-n,agrostemma%1:00:00::
agrostis,,07949224-n,agrostis%1:00:00::
agrostis,,07949340-n,agrostis%1:00:00::
agrupación,,00027545-n,agrupación%1:00:00::
agrupación,,00655363-n,agrupación%1:00:00::
agrupación,,05313316-n,agrupación%1:00:00::
agrupado,,00252275-a,agrupado%3:00:00::
agrupado,,01254491-a,agrupado%3:00:00::
agrupar,10139,00446126-v,agrupar%2:00:00::
agrupar,,00730551-v,agrupar%2:00:00::
agrupar,,01009020-v,agrupar%2:00:00::
agrupar,,01387045-v,agrupar%2:00:00::
agrupar,,01572824-v,agrupar%2:00:00::
agruparse,,00446126-v,agruparse%2:00:00::
agruparse,,00730551-v,agruparse%2:00:00::
agruparse,,01386181-v,agruparse%2:00:00::
agruparse,,01387045-v,agruparse%2:00:00::
agruparse,,01761450-v,agruparse%2:00:00::
agrura,,03371092-n,agrura%1:00:00::
agrura,,03829344-n,agrura%1:00:00::
agrícola,36253,06487968-n,agrícola%1:00:00::
agrícola,,01219726-a,agrícola%3:00:00::
agrícola,,01648680-a,agrícola%3:00:00::
agrónomo,,06487968-n,agrónomo%1:00:00::
agrónomo,,06488231-n,agrónomo%1:00:00::
agua,32464,01091606-n,agua%1:00:00::
agua,,03074330-n,agua%1:00:00::
agua,,05286520-n,agua%1:00:00::
agua,,06120274-n,agua%1:00:00::
agua,,09559868-n,agua%1:00:00::
agua,,09561041-n,agua%1:00:00::
agua,,09658814-n,agua%1:00:00::
agua_bendita,30859,09560681-n,agua_bendita%1:00:00::
agua_carbonatada,15507,05287549-n,agua_carbonatada%1:00:00::
agua_clorada,15507,09538225-n,agua_clorada%1:00:00::
agua_con_gas,38420,05287309-n,agua_con_gas%1:00:00::
agua_de_coco,10224,05168082-n,agua_de_coco%1:00:00::
agua_de_coco,,05216595-n,agua_de_coco%1:00:00::
agua_de_colonia,16921,02125975-n,agua_de_colonia%1:00:00::
agua_de_colonia,,02125975-n,agua_de_colonia%1:00:00::
agua_de_fuego,38325,05264521-n,agua_de_fuego%1:00:00::
agua_de_javel,15507,09606340-n,agua_de_javel%1:00:00::
agua_de_lluvia,37838,09658814-n,agua_de_lluvia%1:00:00::
agua_de_mar,24501,09659063-n,agua_de_mar%1:00:00::
agua_de_nieve,3131,09622656-n,agua_de_nieve%1:00:00::
agua_de_rechazo,15507,04866017-n,agua_de_rechazo%1:00:00::
agua_de_rosas,15507,02787547-n,agua_de_rosas%1:00:00::
agua_de_seltzer,15507,05287549-n,agua_de_seltzer%1:00:00::
agua_del_amnios,15507,03629830-n,agua_del_amnios%1:00:00::
agua_del_grifo,11737,05287006-n,agua_del_grifo%1:00:00::
agua_destilada,15507,09555068-n,agua_destilada%1:00:00::
agua_dulce,24495,09659474-n,agua_dulce%1:00:00::
agua_embotellada,15507,05286744-n,agua_embotellada%1:00:00::
agua_mineral,6183,05287412-n,agua_mineral%1:00:00::
agua_oxigenada,8255,09520692-n,agua_oxigenada%1:00:00::
agua_pesada,15507,09488626-n,agua_pesada%1:00:00::
agua_potable,24499,05287073-n,agua_potable%1:00:00::
agua_regia,15507,09512640-n,agua_regia%1:00:00::
agua_salada,24501,09659063-n,agua_salada%1:00:00::
agua_tónica,15507,05282124-n,agua_tónica%1:00:00::
aguacal,,09588574-n,aguacal%1:00:00::
aguacate,8009,05162891-n,aguacate%1:00:00::
aguacate,,07734829-n,aguacate%1:00:00::
aguacate,,07734992-n,aguacate%1:00:00::
aguacero,,04879299-n,aguacero%1:00:00::
aguacero,,07600871-n,aguacero%1:00:00::
aguacero,,07601529-n,aguacero%1:00:00::
aguachirle,,04385006-n,aguachirle%1:00:00::
aguachirle,,09554846-n,aguachirle%1:00:00::
aguacil,,01565020-n,aguacil%1:00:00::
aguada,,02367702-n,aguada%1:00:00::
aguada,,02367834-n,aguada%1:00:00::
aguado,,00450527-a,aguado%3:00:00::
aguaducho,,04908724-n,aguaducho%1:00:00::
aguafiestas,,07133194-n,aguafiestas%1:00:00::
aguafuerte,,00611655-n,aguafuerte%1:00:00::
aguafuerte,,02270390-n,aguafuerte%1:00:00::
aguafuerte,,02270471-n,aguafuerte%1:00:00::
aguafuerte,,09512057-n,aguafuerte%1:00:00::
aguafuertista,,06705204-n,aguafuertista%1:00:00::
aguaitar,,01790303-v,aguaitar%2:00:00::
aguamanil,,02683352-n,aguamanil%1:00:00::
aguamanil,,03073112-n,aguamanil%1:00:00::
aguamarina,,03354333-n,aguamarina%1:00:00::
aguamarina,,09512703-n,aguamarina%1:00:00::
aguamiel,,05252535-n,aguamiel%1:00:00::
aguanieve,,07604702-n,aguanieve%1:00:00::
aguanieve,,09678792-n,aguanieve%1:00:00::
aguantar,,00454213-v,aguantar%2:00:00::
aguantar,,00540925-v,aguantar%2:00:00::
aguantar,,00748821-v,aguantar%2:00:00::
aguantar,,00808843-v,aguantar%2:00:00::
aguantar,,00816725-v,aguantar%2:00:00::
aguantar,,00878522-v,aguantar%2:00:00::
aguantar,,00979508-v,aguantar%2:00:00::
aguantar,,01052126-v,aguantar%2:00:00::
aguantar,,01053109-v,aguantar%2:00:00::
aguantar,,01243838-v,aguantar%2:00:00::
aguantar,,01665789-v,aguantar%2:00:00::
aguantar,,01771268-v,aguantar%2:00:00::
aguantar,,01776090-v,aguantar%2:00:00::
aguantar,,01830859-v,aguantar%2:00:00::
aguantar,,01834077-v,aguantar%2:00:00::
aguantar,,01834274-v,aguantar%2:00:00::
aguantar,,01850473-v,aguantar%2:00:00::
aguantar,,01850681-v,aguantar%2:00:00::
aguantar,,01854302-v,aguantar%2:00:00::
aguantar_firme,,00748821-v,aguantar_firme%2:00:00::
aguantar_más,,01776242-v,aguantar_más%2:00:00::
aguantarse,,01791604-v,aguantarse%2:00:00::
aguante,,03396434-n,aguante%1:00:00::
aguante,,03396781-n,aguante%1:00:00::
aguante,,03397107-n,aguante%1:00:00::
aguante,,03397208-n,aguante%1:00:00::
aguante,,09040036-n,aguante%1:00:00::
aguapié,,05258330-n,aguapié%1:00:00::
aguar,37013,00346014-v,aguar%2:00:00::
aguardada,,00689976-n,aguardada%1:00:00::
aguardar,,00041543-v,aguardar%2:00:00::
aguardar,,00041741-v,aguardar%2:00:00::
aguardar,,00488110-v,aguardar%2:00:00::
aguardar,,01789571-v,aguardar%2:00:00::
aguardar,,01791460-v,aguardar%2:00:00::
aguardentería,,02632889-n,aguardentería%1:00:00::
aguardiente,,05249496-n,aguardiente%1:00:00::
aguardiente,,05260320-n,aguardiente%1:00:00::
aguardiente,,05260838-n,aguardiente%1:00:00::
aguardiente,,05263473-n,aguardiente%1:00:00::
aguardiente_de_manzana,9057,05261885-n,aguardiente_de_manzana%1:00:00::
